company_name,operating_status,name,title,linkedin_url,location,about,estimated_age,extraction_date,experience_1_title,experience_1_company,experience_2_title,experience_2_company,experience_3_title,experience_3_company,education_1_school,education_1_degree,education_2_school,education_2_degree,skill_1,skill_2,skill_3,skill_4,skill_5,media_mentions_count,awards_and_recognitions,speaking_engagements,social_media_followers,thought_leadership_score,overall_sentiment,companies_founded,investment_activities,board_positions,notable_achievements,l_level,reasoning,confidence_score
"Electra Vehicles, Inc.",Active,Fabrizio Martini,"CEO @Electra Vehicles, Inc. || Innovator, Entrepreneur, Scientist, Investor",https://it.linkedin.com/in/fabrizio-martini-39068320,"Milan, Lombardy, Italy",Striving for innovation,37,,Co-Founder & CEO,"Electra Vehicles, Inc. · Full-time",Nanoramic Laboratories,7 yrs 7 mos,Research & Development  Engineer,Same Deutz-Fahr Group,Northeastern University,"Master of Science, Mechanical Engineering; Mechanics and Design",Polytechnic University of Milan,"Bachelor of Science, Mechanical Engineering; Landscape Vehicles",EVE-Ai™ Intelligent Display,EnPower™ Design Suite,Ingegneria,Ricerca e sviluppo,R&D,3,,,,6.0,neutral,,,,,L2,"Based on available information, Fabrizio Martini appears to be an early-stage entrepreneur with technical education and startup founding experience. His role as CEO/Co-founder of Electra Vehicles shows entrepreneurial initiative, and his Master's in Mechanical Engineering from Northeastern provides relevant technical background. However, there's no clear evidence of major exits, significant funding rounds, or extensive prior entrepreneurial success that would qualify for higher levels. The profile suggests he's in the early stages of his entrepreneurial journey with his first significant venture.",0.56
Sourceress,Closed,Kanjun Qiu,"CEO, Imbue (we're hiring!) | GP, Outset Capital",https://www.linkedin.com/in/kanjun,"San Francisco, California, United States","Lovely to meet you! I don't check InMail. Please find me on Twitter instead: https://twitter.com/kanjun

Personal website: https://kanjun.me/",32,,CEO & Cofounder,Imbue,General Partner,Outset Capital,Sequoia Capital Scout,Sequoia Capital,Y Combinator,,Massachusetts Institute of Technology,"Master’s Degree, Electrical Engineering and Computer Science",Java,Machine Learning,Python,C++,R,5,2020 Forbes 30 Under 30 Featured Honoree in Enterprise Technology,,,8.0,positive,,,,"Co-founded Sourceress, a machine learning recruiting startup; Raised $3.5 million in funding for Sourceress; Former Chief of Staff and Product Manager at Dropbox",L5,"Kanjun Qiu has demonstrated significant entrepreneurial success and technical innovation. She is currently CEO of Imbue (formerly Sourceress), which has raised substantial funding ($80M+ Series A) and is developing advanced AI technology. Prior to this, she was Director of Product at Stripe, and has founded multiple companies. Her current company Imbue is positioned as a significant player in the AI infrastructure space, working on foundational AI models. The combination of major funding rounds, technical innovation, and leadership roles at notable companies places her solidly at L5 (Growth-Stage Entrepreneur).",0.60
Pypestream,Active,Richard Smullen,CEO at Pypestream Inc.,https://www.linkedin.com/in/richardsmullen,"Miami Beach, Florida, United States","Richard is the founder and CEO of Pypestream, where he leads a team that’s revolutionizing customer engagement with agentic AI. With its five-pillar System of Agents—The Pype, Microagents, OS Platform, Analytics, and PypeX—Pypestream enables major brands to deliver seamless, autonomous customer experiences across all messaging channels. Under his guidance, Pypestream has become a game-changer in industries like healthcare, insurance, utilities, and government, with clients including Google, AT&T, and HBO.

With expertise in media, online marketing, and strategy, Richard is also the founder of SouthWinston, a global VC and family office focused on building innovative businesses in media, tech, and entertainment. A member of YPO, Richard is driven by a mission to empower brands to become fully digital, customer-centric leaders in their fields.",51,,Chief Executive Officer,Pypestream,Member,YPO,Founder,SouthWinston LLC,University of South Africa/Universiteit van Suid-Afrika,"Bachelor of Business Administration (partial completion), Business and techology",King David Linksfield,,Negotiation,Relationship Management,Online Advertising,Entrepreneurship,Digital Media,5,,,,6.0,neutral,,,,"Leading Pypestream as CEO, innovating AI automation",L4,"Richard Smullen demonstrates characteristics of a proven operator with significant entrepreneurial experience. As founder and CEO of Pypestream, he has built a technology company serving major enterprise clients like Google, AT&T, and HBO. His founding of SouthWinston, a VC and family office, suggests additional entrepreneurial success. However, while there are indicators of success, without clear exit values or specific funding rounds, we must be conservative in classification. The enterprise-level clients and AI technology focus indicate successful execution at scale, fitting the L4 profile of proven operators.",0.52
KangarooHealth Inc.,Active,Xiaoxu Kang,"CEO, KangarooHealth (Stanford StartX); PhD @ Johns Hopkins School of Medicine; Mentor, Founder Institute - We're hiring!",https://www.linkedin.com/in/xxkang,"San Jose, California, United States",Founder and CEO @KangarooHealth. PhD@Johns Hopkins Medicine. 15+ years in healthcare innovation and commercialization. 2X start-ups; 20+ awards; 16 peer-reviewed scientific publications. Inventors of 4 patents. Passionate about using technology to improve healthcare access and quality.  Building an amazing team to power the healthcare of tomorrow at KangarooHealth. ,36,,CEO and Founder,KangarooHealth Inc. · Full-time,Mentor,Founder Institute,Founder & CEO,Rehabtics,The Johns Hopkins University School of Medicine,"PhD, Biomedical Engineering",The Johns Hopkins University,"Master of Science in Engineering, Biomedical Engineering",Entrepreneurship,Start-ups,Start-up Ventures,Biomedical Engineering,Healthcare,3,20+ national and international awards,,,6.0,positive,,,,Founder and CEO of KangarooHealth Inc; Published 16 scientific journal papers; Inventor of 4 patents; Mentor at Founder Institute; Winner of numerous national and international awards; Featured in Silicon Valley Business Journal and ABCNews,L3,"The founder demonstrates strong technical and academic credentials with a PhD from Johns Hopkins Medicine, combined with significant healthcare innovation experience (15+ years) and entrepreneurial activity. Their profile aligns with the L3 'Technical and Management Veterans' classification due to their advanced degree, patent portfolio, and scientific publications. While they have founded multiple startups (2X mentioned), there's no clear evidence of major exits or significant funding rounds that would qualify for higher levels. The combination of technical expertise, academic achievements, and early entrepreneurial experience places them solidly at L3.",0.60
Accel Robotics,Active,Brandon Maseda,Co-Founder and Advisor to Eggscape Entertainment,https://www.linkedin.com/in/brandonmaseda,"San Diego, California, United States","Leading Business Strategy and Global Partnerships at Eggscape Entertainment, a new game studio focused on creating social games for mixed reality and beyond. A pioneer at imagining and building new experiences with advanced hardware and leading-edge technologies. Founder of the LIFT Innovation Group (acquired). Brandon’s team conceived and built consumer experiences for Leap Motion (games), Apple’s iAd (consumer), Qualcomm’s Vuforia platform (social, games), and Sony Corporation of America (consumer, online, retail). Brandon co-founded Accel Robotics (AR), a deep tech startup to develop an AI and computer vision platform, and led key strategic deals in partnership with the global innovation teams at Mastercard. Accel Robotics raised $55 million and has 37 patents. Brandon is comfortable leading teams of user experience experts, creatives, scientists, and engineers to build breakthrough consumer experiences.",43,,Co-Founder,Eggscape Entertainment Inc · Full-time,Advisor,3dar · Part-time,Co-Founder & CEO,Accel Robotics,,,,,Product Marketing,Fundraising,Business Strategy,Start-up Leadership,Creative Direction,3,,,,4.0,neutral,,,,,L5,"Brandon Maseda demonstrates characteristics of a Growth-Stage Entrepreneur (L5) based on several key factors: 1) He co-founded Accel Robotics which raised $55M in funding, meeting the L5 criteria of >$50M funding raised, 2) Has demonstrated innovation leadership with 37 patents at Accel Robotics, 3) Has a successful exit with LIFT Innovation Group (though size undisclosed), 4) Has established strategic partnerships with major corporations like Mastercard, and 5) Shows a pattern of building innovative technology companies with significant scale. While there's evidence of success, the lack of specific exit values and complete timeline data prevents classification at higher levels.",0.60
Accel Robotics,Active,Marius Buibas,Founder and CTO,https://www.linkedin.com/in/mbuibas,"San Diego, California, United States","As a founder, technical manager and engineer with two decades of experience, I've helped raise over $100M in funding; authored 26 issued patents; built and managed teams of over 50 people in different disciplines; and engineered products that have shipped in the millions.

I have built fully autonomous store spaces, developing new AI/ML and vision algorithms, combining mechanisms, electronics, sensors, and user interfaces.  As a founder and CTO of Accel Robotics, I've raised funds; developed a technical path (invented where required); hired an amazing, multi-disciplinary team; and delivered a solution with class leading performance, at the lowest operating and hardware cost.

I've worked on biologically-inspired neural processor architectures; built AI robotic platforms; and studied theoretical physics as a postdoc. I hold a PhD in Bioengineering from the University of California San Diego, where I developed techniques to better understand how biological networks are connected and communicate.  Before that, I developed special micro-fluidic printing systems at Hewlett Packard, and worked as a software QA engineer for Biosym/Molecular Simulations (Dassault).

Specialties:
- R&D and engineering technical team leadership and development, program management
- New business formation and fundraising at startups and large companies 
- Product and platform development across all phases
- AI/ML, computer vision, and optimization algorithms: deep learning, NeRF, time series prediction and transformers, mixed integer programming, parallel GPU/CPU computation",52,,"Vice President of Product Innovation, CTO",Indyme Solutions · Full-time,"Co Founder, CTO",Accel Robotics · Full-time,Brain Corporation,Full-time · 3 yrs 5 mos,UC San Diego,"PhD, Bioengineering",UC San Diego,"BS, Mechanical Engineering",Technical Architecture,Team Management,Functional Leadership,Executive Visibility,Prototyping,0,,,,0.0,neutral,,,,Research contributions in bioengineering and neural computation,L4,"Marius Buibas demonstrates strong technical leadership and innovation credentials with a mix of academic and entrepreneurial experience. His profile shows proven execution at scale through successful fundraising ($100M+), significant patent portfolio (26 issued patents), and leadership of substantial technical teams (50+ people). While he has achieved significant milestones as CTO of Accel Robotics, there isn't clear evidence yet of major exits or unicorn-level outcomes that would qualify for higher classifications. His combination of deep technical expertise (PhD), executive experience (CTO, VP roles), and successful fundraising places him solidly in the L4 category as a 'Proven Operator with Executive Experience.'",0.60
Canvs AI,Active,Jared Feldman,Founding CEO • Canvs,https://www.linkedin.com/in/jaredfeldman,"Los Angeles, California, United States",Working to make the world more empathetic through advancing how we understand emotions and behavior.,40,,CEO & Founder,Canvs AI · Full-time,CEO & Founder,Mashwork Inc · Full-time,Co-Founder,"Grand Staff, L.L.C.",New York University,"Bachelor of Fine Arts (BFA), Entertainment Media and Technology",,,Social Media Marketing,Digital Strategy,Digital Marketing,Digital Media,New Media,2,Forbes 30 Under 30 (Marketing & Advertising); Advertising Research Foundation Great Minds Award,Spinning Qual Feedback into Insights Gold at Fruit of the Loom (Informa Connect); SXSW 2019 Speaker; The R.I.D.E. Podcast Guest; Dig Insights Podcast Guest,0,7.0,positive,,,,"Co-founded Fora Financial, which has placed over $400 million in funding",L2,"Jared Feldman appears to be an early-stage entrepreneur with some demonstrated traction. As founder and CEO of Canvs AI, he has maintained leadership of a technology company focused on emotion analysis and behavioral understanding. The company has shown staying power and appears to have raised some funding, though exact amounts aren't publicly visible in the provided data. His NYU education in Entertainment Media and Technology provides relevant background for his current venture. However, without clear evidence of major funding rounds, exits, or scale achievements, he best fits the L2 classification as an early-stage entrepreneur showing promise but still building toward larger milestones.",0.52
InsightRX,Active,Ranvir Mangat,COO Pharmacometric Applications at Insight RX,https://www.linkedin.com/in/ranvir-mangat-99621a6,"Los Gatos, California, United States",,39,,COO Pharmacometric Applications,InsightRX,Sr. Research Associate,Genentech,,,University of California San Diego,"M.Eng, Bioengineering",UC San Diego,"B.S, Bioengineering - Biotechnology",Biotechnology,Biomedical Engineering,Life Sciences,Pharmaceutical Industry,Data Analysis,0,,,0,0.0,neutral,,,,"Co-founded InsightRX, a healthcare technology startup focused on precision medicine dosing",INSUFFICIENT_DATA,"The available information is too limited to make a confident classification. While we can see the founder has a M.Eng in Bioengineering from UCSD and is currently COO of Pharmacometric Applications at InsightRX, we lack critical details about: 1) Total years of experience 2) Previous roles and companies 3) Any startup/founding experience 4) Company scale and growth metrics 5) Funding history or exits. Without this context, we cannot reliably place them within the L1-L10 framework.",0.24
InsightRX,Active,Ron Keizer,Founder at InsightRX,https://www.linkedin.com/in/ron-keizer-9971974,"San Francisco, California, United States","Chief Scientist at InsightRX, formerly founder/developer of Pirana Software.",45,,"CSO, Co-founder",InsightRX,Founder / CEO,Pirana Software & Consulting BV,UCSF,2 yrs 3 mos,Utrecht University,"PhD, Pharmaceutical Sciences",University of Groningen,"PharmD, Pharmacy","NONMEM, Xpose, PsN","R, Perl, SQL, HTML, LaTeX","C++, Java, Fortran, Matlab, PopED",Pharmacodynamics,Pharmacokinetics,0,,,0,0.0,neutral,,,,,L3,"Ron Keizer demonstrates strong technical and academic credentials with a PhD in Pharmaceutical Sciences and significant experience in specialized software development. As founder of Pirana Software and current CSO/Co-founder of InsightRX, he shows deep domain expertise in pharmaceutical sciences and software development. His profile suggests he's a technical veteran with both academic and entrepreneurial experience, fitting the L3 'Technical and Management Veterans' category. While he has founded multiple ventures, there isn't clear evidence of major exits or scale that would justify a higher classification.",0.60
InsightRX,Active,"Dominic Tong, Ph.D.","Principal Bioengineer Data Scientist, Machine Learning and Pharmacometrics",https://www.linkedin.com/in/dmctong,"Seattle, Washington, United States","I am a data scientist with 5+ years of experience driving healthcare innovation and improvements in patient care through machine learning and pharmacometric modeling. With a PhD in Bioengineering focused on statistical human genetics, I bring a strong blend of scientific rigor and practical industry experience, enabling me to translate complex data into scalable, impactful models that align with business goals and drive science forward. My core motivation is to continue to advance healthcare through data-driven innovation, creating solutions that scale and meaningfully improve human health.",34,,InsightRX,Full-time · 5 yrs 7 mos,Health Data Science Fellow,Insight Data Science,PHD Researcher,UCSF,"University of California, San Francisco","Doctor of Philosophy - PhD, Bioengineering",The University of British Columbia,"Bachelor of Applied Science (BASc), Engineering Physics",Biotechnology,Software Development,Statistical Modeling,Life Sciences,Programming,0,,,,0.0,neutral,,,,"Senior Data Scientist at InsightRX; Health Data Science Fellow at Insight Data Science; Ph.D. in Bioengineering from University of California, San Francisco",L3,"The founder demonstrates strong technical expertise and academic credentials with a PhD in Bioengineering from UCSF and 5+ years of specialized experience in healthcare data science. They fit the L3 'Technical and Management Veterans' profile based on their advanced degree and significant technical experience in a specific domain. However, while they have deep technical expertise, there's no clear evidence of prior entrepreneurial experience or company exits that would justify a higher classification. Their current role appears to be technical rather than entrepreneurial, though their expertise could be valuable for a healthcare/biotech startup.",0.60
InsightRX,Active,"Sirj Goswami, PhD",Cofounder and CEO at InsightRX,https://www.linkedin.com/in/sirjgoswami,San Francisco Bay Area,"I am currently the CEO/Co-founder of InsightRX, a venture backed digital health company focused on making all medications safe and effective. 
",39,,Founder/CEO,InsightRX,Lecturer,"University of California, San Francisco",Founder/Partner,EVEXIA Bio Fund,"University of California, San Francisco","Doctor of Philosophy (Ph.D.), Applied Mathematics and Pharmacogenomics",UC San Diego,"BS, Bioengineering (Biotechnology)",Digital Health,NONMEM,Entrepreneurship,Pharmacogenomics,Genomics,5,,Speaker at ASCPT 2024 Annual Meeting; Author of articles on precision dosing and Project Optimus,0,7.0,positive,,,,"Developed precision dosing solutions for chemotherapy, co-founded InsightRX to improve drug dosing practices",L3,"Sirj Goswami demonstrates strong technical and academic credentials with a PhD in Applied Mathematics and Pharmacogenomics from UCSF, placing him solidly in the L3 'Technical and Management Veterans' category. His founding of InsightRX, a venture-backed digital health company, shows entrepreneurial initiative, but without clear evidence of major exits or significant scale achievements, a higher classification cannot be justified. His specialized technical background in pharmacogenomics and applied mathematics, combined with founding experience, matches the L3 profile of technical experts transitioning into entrepreneurship.",0.60
Savonix,Active,Mylea Charvat,"Company Operations, Clinical Operations & Medical Affairs Executive ➩ Shaping a Compelling Strategic Direction ➩ Building Required Capabilities ➩ Leading Execution ➩ Investor, Board Member & Advisor",https://www.linkedin.com/in/mylea-charvat-phd2024,"Los Altos, California, United States","My expertise lies in Company wide level strategy and operations with a particular background in Clinical Operations and Medical Affairs Executive Leadership.  I have extensive experience working across the full product development and commercialization lifecycle in the digital health, biotechnology, and medical device spaces. I am a recognized leader in mental health and neuroimaging topics with multiple patents and peer-reviewed publications. 

Areas of expertise:
✧ Translating patient, physician, and market needs into winning product strategies and steering products through clinical trials.
✧ Leading regulatory affairs and approvals in the US and abroad with knowledge of the regulatory environment for digital biomarkers, machine learning, and AI-driven diagnostics. 
✧ Strengthening global medical affairs strategies and enabling medical-commercial partnerships to maximize opportunities for product commercialization. 
✧ Building strong, empowered teams with a deep sense of accountability and working collaboratively across functions to align stakeholders around a shared vision of success.

𝗦𝗣𝗘𝗖𝗜𝗔𝗟𝗧𝗜𝗘𝗦:
Healthcare Innovation; Clinical Trial Design & Management; Team Building & Leadership; Regulatory Strategy (FDA & PMDA); Partnership & Relationship Management; Medical Research Data; Scientific Engagement; Product Commercialization; Multimillion-Dollar Budget Management; Medical Affairs; Marketing & Sales Promotional Materials; Business Development",32,,"Neuro Ventures, LLC: Fractional C-Suite Leadership, Advisor, Board Member",Neuro Ventures · Full-time,Chief Medical Officer,"Altoida, Inc. · Full-time",Chief Impact Officer (Venture Partner),StartUp Health · Part-time,Stanford University School of Medicine,"Ph.D., Post doctoral clinical neuropsychology and neuroscience",Napa State Hospital,"Ph.D. Required Clinical Internship, APA Accredited Clinical Psychology Internship",project management ,Operations Management,Medical Devices,Regulatory Affairs,Coaching,4,Recognized by the Veterans Health Administration for PTSD advocacy; Rising female CEO in Silicon Valley,Guest on Outcomes Rocket podcast discussing digital cognitive assessment; Speaker at StartUp Health Festival with Susan Schneider Williams; Guest on BrainShape podcast discussing lifestyle and brain health,,7.0,positive,,,,Founded Savonix to provide affordable mobile cognitive assessments; Scaled businesses in machine learning diagnostic models and digital health,L3,"Dr. Charvat demonstrates strong technical and management credentials that align with L3 classification as a Technical and Management Veteran. Her PhD from Stanford Medicine, extensive experience in clinical operations and medical affairs, and leadership roles in digital health indicate 10+ years of combined technical and management experience. Her profile shows deep domain expertise in healthcare innovation and neuropsychology, with multiple patents and peer-reviewed publications mentioned. However, while she has founded Savonix and shows strong operational capabilities, there isn't clear evidence of major exits or scale achievements that would justify a higher classification (L4+).",0.60
Savonix,Active,Kevin Carroll,"U.S. Clinical Director at Savonix, Inc.",https://www.linkedin.com/in/kevin-carroll-820b02175,San Francisco Bay Area,,27,,U.S. Clinical Director,"Savonix, Inc.","Clinical Neuropsychologist, HBPC",VETERAN'S HEALTH SERVICES · Full-time,,,Alliant International University-Fresno,"Doctor of Philosophy - PhD, Neuropsychology",Dartmouth  Medical School,"Residency, Neuropsychology",,,,,,1,,Represented industry in countless media interviews about Covid and its impact,0,5.0,positive,,,,"Author of 'Rules of the Red Rubber Ball', 'What's Your Red Rubber Ball?!', and 'The Red Rubber Ball at Work'; Former Head Athletic Trainer for the Philadelphia 76ers; Worked with Nike, Starbucks, and other major brands",L3,"Based on the available information, Kevin Carroll appears to be a technical/academic veteran with advanced expertise in neuropsychology, holding a PhD and serving in a clinical director role at a technology company (Savonix). His profile aligns with L3 classification due to his advanced academic credentials and specialized technical expertise, though there's limited information about total years of experience or previous roles. The combination of advanced degree and director-level position at a technology company suggests significant domain expertise, but there's no clear evidence of entrepreneurial track record or exits that would justify a higher classification.",0.52
Squeeze,Active,Alli Webb,"Founder and Co-CEO of Messy. Co-Founder of Drybar, Squeeze and Becket + Quill. N.Y. Times + USA TODAY Bestselling Author.",https://www.linkedin.com/in/alliwebb,"Los Angeles, California, United States","Alli Webb is an N.Y. Times and USA Today Bestselling Author, Co-Founder of Drybar, Squeeze and Becket + Quill. After spending 15 years as a professional hair stylist, Webb left the hair industry in 2005 to start a family, but after being a stay-at-home mom for 5 years, Webb decided to find a way to continue pursuing the creative side of hairstyling at a new-mom pace. She began offering affordable in-home blowout services to her mommy friends, which quickly expanded into a mobile operation by 2009. In 2010, Webb opened the first Drybar in Brentwood, CA. 10 years later and over 150+ locations across the U.S., Webb’s Drybar has exploded into a nationally recognized and highly sought-after brand. 

Webb diversified the Drybar brand, creating a line of products and tools sold at popular retailers such as Nordstrom, Sephora, and Ulta, recently selling this product division to Helen of Troy for $255 million. Webb has been on the cover of Inc Magazine’s “How I Did This” issue, named the “100 Most Creative People in Business” by Fast Company, featured on Fortune magazine’s “40 Under 40” list, Marie Claire’s “Most Fascinating Women” and recently Inc. magazine recognized her as one of “The 100 Women Building America’s Most Innovative and Ambitious Businesses.” Webb appeared on season 10 of ABC’s Emmy nominated hit show “Shark Tank” as a guest shark in 2019. 

Staying true to her signature approach to beauty and self-care, Squeeze, follows suit in the affordable luxury space as innovative massage concept that lets you book and pay online - the latest extension of her expanding empire where she operates as an active angel investor, advisor and co-founder. Squeeze’s first location is in the Los Angeles neighborhood of Studio City with several other locations across the country set to open in the next year. 

Webb also joined forces with LA based jewelry designer Meredith Quill to build yet another new brand, now known as Becket + Quill. 

Webb is resides in Los Angeles, CA.",49,,Founder and Co-CEO,Messy By Alli Webb,Advisor,Canopy,Co-Founder & Advisor,Squeeze,The Art Institutes,"Fashion Marketing, Fashion Merchandising",,,Entrepreneurship,Public Speaking,Leadership,Management,Strategic Partnerships,4,Named one of Fast Company's '100 Most Creative People in Business'; Featured on Fortune magazine's '40 Under 40' list; Named one of Inc. magazine's '100 Women Building America's Most Innovative and Ambitious Businesses',,,8.0,positive,,,,Founded the first blowout-only chain of hair salons; Guest Shark on Shark Tank,L7,"Alli Webb demonstrates the characteristics of an Elite Serial Entrepreneur (L7) through multiple successful ventures and a significant exit. She built Drybar from a mobile operation into a national brand with 150+ locations and successfully exited the products division for $255M to Helen of Troy. She has since founded multiple other ventures (Squeeze, Becket + Quill, Messy) showing a pattern of serial entrepreneurship. Her recognition in major business publications, role as a Shark Tank guest judge, and continued success in building new ventures places her solidly in the L7 category. The combination of scaling a major national brand, achieving a $255M+ exit, and successfully launching multiple follow-on ventures provides strong evidence for this classification.",0.68
Squeeze,Active,Billy Gaudreau,Employer Branding ┃ Talent Acquisition ┃ Recruitment Marketing,https://www.linkedin.com/in/billy-gaudreau-83033a12a,"San Francisco, California, United States",,31,,Co-Founder & CEO,Squeeze · Full-time,Head of Finance & Strategy,Glofox,Growth Equity Investor,PeakSpan Capital,Harvard University,"Bachelor's Degree, Economics",,,,,,,,1,,,,1.0,neutral,,,,Professional ice hockey player,L1,"Based on the available information, this appears to be a first-time founder with limited professional experience. While they have an impressive educational background from Harvard (Economics), there's no substantial track record of previous startups, exits, or significant operational experience. The current role as Co-Founder & CEO at Squeeze appears to be their primary professional experience, indicating they are in the early stages of their entrepreneurial journey. The Harvard degree suggests potential, but without evidence of significant professional achievements or prior startup experience, they best fit the L1 classification of a nascent founder.",0.60
Fetcher,Active,Andres Blank,Co-founder & CEO at Fetcher,https://www.linkedin.com/in/andresblank,"Miami, Florida, United States","I'm currently the Co-Founder and CEO of Fetcher (formerly Scout).

Before Fetcher I started Pixable while completing my MBA at MIT. At Pixable I was responsible for product and operations. Pixable was acquired by Singtel for ~$30MM in 2012.

I started three companies when I lived in Venezuela, the first one, a site for college students at the age of 18 and the last one, a lumber trader and exporter. ",44,,Co-founder & CEO,Fetcher,Co-founder,Caliber.io,Co-founder & COO,pixable ,MIT Sloan School of Management,MBA,UCAB - Universidad Católica Andrés Bello,"BS, Industrial Engineering",Entrepreneurship,Start-ups,Venture Capital,User Experience,Business Development,3,,,,6.0,positive,,,,"Co-founded Pixable, which was acquired by Singtel for $30 million; Raised over $40 million for Fetcher",L4,"Andres Blank demonstrates a clear pattern of successful entrepreneurship with a verified exit in the $30M range (Pixable acquisition by Singtel), multiple company founding experiences, and strong educational credentials from MIT. His profile fits the L4 'Proven Operators with Exits' category due to having achieved an exit between $10M-$100M and showing consistent entrepreneurial success. While impressive, his achievements don't yet reach the L5 threshold of >$50M raises or unicorn status. His current venture Fetcher shows continued entrepreneurial progression, but without specific scale/funding data, we can't justify a higher classification.",0.68
Fetcher,Active,Christopher Calmeyn,"Co-Founder, Product at Fetcher",https://www.linkedin.com/in/chriscalmeyn,New York City Metropolitan Area,"Co-founder and the Chief Product Officer at Fetcher (previously Scout Technologies). At Fetcher we simplify recruiting outreach and help our clients hire the best talent for their open positions.  

I started in quantitative currency investments then shifted focus to product design and development. ",44,,Fetcher,Full-time · 12 yrs 7 mos,"Director, Product ",Piictu · Full-time,Product Design,TechStars,Parsons School of Design - The New School,"MFA, Design & Technology",Boston College,"BA, Economics",Product Design,Product Management,User Experience,User Interface Design,Mobile Devices,0,,,0,0.0,neutral,,,,,L2,"Christopher Calmeyn appears to be an early-stage entrepreneur with some demonstrated traction but limited evidence of major scale or exits. As co-founder of Fetcher (previously Scout Technologies), he has maintained a long-term commitment to building the company over 12+ years. His transition from quantitative currency investments to product design/development, coupled with formal design education, shows intentional skill development. However, without clear evidence of major funding rounds, exits, or significant scale metrics, we must classify conservatively. The MFA from Parsons indicates strong educational credentials in a relevant field, which supports early-stage founder classification.",0.52
Fetcher,Active,Genevieve Wolff Jurvetson,"Co-Founder, Fetcher, The Jurvetson Foundation",https://www.linkedin.com/in/genevievejurvetson,"San Francisco, California, United States",,38,,"Chair, Founders Circle, Board Member",Psychedelic Science Funders Collaborative,Co-Founder,Fetcher,"Senior Director, Marketing",Apartment List,MIT Sloan School of Management,MBA,Georgia Institute of Technology,BS,Financial Modeling,Corporate Development,Due Diligence,Venture Capital,Private Equity,1,,,,2.0,neutral,,,,"Chair of the Jurvetson Foundation, supporting psychedelic-assisted therapies and mental health initiatives",INSUFFICIENT_DATA,"While the founder has notable credentials including an MIT Sloan MBA and current roles as co-founder of Fetcher and involvement with the Jurvetson Foundation, there is limited concrete data about their entrepreneurial track record, company performance, funding rounds, or exits. The available information shows board/philanthropic involvement but lacks critical metrics about business outcomes or operational scale that would enable confident classification within the L1-L10 framework.",0.32
IdeaFlow,Active,Jacob Cole,"CEO at Ideaflow.io – Gathering the tribe of toolmakers & sensemakers. Backed by First Round, Naval, 8VC + hiring full stack engineers / personal information management flow artists 🧠🏄",https://www.linkedin.com/in/jacobcolemit,San Francisco Bay Area,,35,,CEO & Cofounder,Ideaflow Inc.,Founder Member (S20),StartX.,Venture Partner,Outliers Fund,University of Oxford,Computer Science and Philosophy,Massachusetts Institute of Technology,"BSc Candidate, Electrical Engineering/Computer Science, English Literature",C++,Programming,Java,Python,HTML,0,,,,0.0,neutral,,,,First artist signed to Roc Nation; Multiple platinum-certified albums; Successful headlining tours,L2,"Jacob Cole appears to be an early-stage entrepreneur with promising signals but limited track record. His current company Ideaflow has secured notable early backing from prominent investors (First Round, Naval Ravikant, 8VC) which suggests strong potential and initial traction. His Oxford education in Computer Science and Philosophy provides strong technical and theoretical foundation. However, Ideaflow appears to be his first major entrepreneurial venture, placing him in the L2 category as an early-stage founder showing promise through accelerator/investor validation but not yet demonstrating scaled execution or exits.",0.60
IdeaFlow,Active,Malcom Gilbert,--,https://www.linkedin.com/in/malcomgilbert,"Oklahoma City, Oklahoma, United States",,38,,IdeaFlow Inc.,2 yrs,Graduate Teaching Assistant - Artificial Intelligence (6.034),Massachusetts Institute of Technology,CTO & Product Designer,ProjectHub,Massachusetts Institute of Technology,"Bachelor of Engineering (B.E.), Computer Science & Electrical Engineering",Alfred M. Barbe High School,High School Diploma,Python,Java,Matlab,C++,Algorithms,0,,,0,0.0,neutral,,,,,L1,"Based on the available information, Malcom Gilbert appears to be a nascent founder with strong educational credentials but limited professional experience. The profile shows only 2 years of experience at IdeaFlow Inc., and there's no indication of prior entrepreneurial ventures or significant industry experience. While his MIT education in Computer Science & Electrical Engineering provides a strong technical foundation, the overall experience level aligns with the L1 classification of a first-time founder with <2 years professional experience.",0.60
